Subject	Object	IRI
GO:0140001	morula formation	http://purl.obolibrary.org/obo/GO_0140001
GO:0140013	meiotic nuclear division	http://purl.obolibrary.org/obo/GO_0140013
GO:0140014	mitotic nuclear division	http://purl.obolibrary.org/obo/GO_0140014
GO:0140029	exocytic process	http://purl.obolibrary.org/obo/GO_0140029
GO:0140039	cell-cell adhesion in response to extracellular stimulus	http://purl.obolibrary.org/obo/GO_0140039
GO:0140056	organelle localization by membrane tethering	http://purl.obolibrary.org/obo/GO_0140056
GO:0140075	regulation of lipoprotein transport	http://purl.obolibrary.org/obo/GO_0140075
GO:0140076	negative regulation of lipoprotein transport	http://purl.obolibrary.org/obo/GO_0140076
GO:0140077	positive regulation of lipoprotein transport	http://purl.obolibrary.org/obo/GO_0140077
GO:0140096	catalytic activity, acting on a protein	http://purl.obolibrary.org/obo/GO_0140096
GO:0140097	catalytic activity, acting on DNA	http://purl.obolibrary.org/obo/GO_0140097
GO:0140098	catalytic activity, acting on RNA	http://purl.obolibrary.org/obo/GO_0140098
GO:0140101	catalytic activity, acting on a tRNA	http://purl.obolibrary.org/obo/GO_0140101
GO:0140103	catalytic activity, acting on a glycoprotein	http://purl.obolibrary.org/obo/GO_0140103
GO:0140112	extracellular vesicle biogenesis	http://purl.obolibrary.org/obo/GO_0140112
GO:0140115	export across plasma membrane	http://purl.obolibrary.org/obo/GO_0140115
GO:0140131	positive regulation of lymphocyte chemotaxis	http://purl.obolibrary.org/obo/GO_0140131
GO:0140139	solid phase of basement membrane	http://purl.obolibrary.org/obo/GO_0140139
GO:0140143	collagenous component of basement membrane	http://purl.obolibrary.org/obo/GO_0140143
GO:0140146	calcium ion import into vacuole	http://purl.obolibrary.org/obo/GO_0140146
GO:0140151	solid phase of interstitial matrix	http://purl.obolibrary.org/obo/GO_0140151
GO:0140152	collagenous component of interstitial matrix	http://purl.obolibrary.org/obo/GO_0140152
GO:0140154	chicken-wire-like collagen network	http://purl.obolibrary.org/obo/GO_0140154
GO:0140157	ammonium import across plasma membrane	http://purl.obolibrary.org/obo/GO_0140157
GO:0140231	anterograde axonal transport of neurotransmitter receptor complex	http://purl.obolibrary.org/obo/GO_0140231
GO:0140236	translation at presynapse	http://purl.obolibrary.org/obo/GO_0140236
GO:0140237	translation at presynapse, modulating chemical synaptic transmission	http://purl.obolibrary.org/obo/GO_0140237
GO:0140238	presynaptic endocytosis	http://purl.obolibrary.org/obo/GO_0140238
GO:0140239	postsynaptic endocytosis	http://purl.obolibrary.org/obo/GO_0140239
GO:0140241	translation at synapse	http://purl.obolibrary.org/obo/GO_0140241
GO:0140242	translation at postsynapse	http://purl.obolibrary.org/obo/GO_0140242
GO:0140243	regulation of translation at synapse	http://purl.obolibrary.org/obo/GO_0140243
GO:0140244	regulation of translation at presynapse	http://purl.obolibrary.org/obo/GO_0140244
GO:0140245	regulation of translation at postsynapse	http://purl.obolibrary.org/obo/GO_0140245
GO:0140246	protein catabolic process at synapse	http://purl.obolibrary.org/obo/GO_0140246
GO:0140247	protein catabolic process at presynapse	http://purl.obolibrary.org/obo/GO_0140247
GO:0140249	protein catabolic process at postsynapse	http://purl.obolibrary.org/obo/GO_0140249
GO:0140250	regulation protein catabolic process at synapse	http://purl.obolibrary.org/obo/GO_0140250
GO:0140251	regulation protein catabolic process at presynapse	http://purl.obolibrary.org/obo/GO_0140251
GO:0140252	regulation protein catabolic process at postsynapse	http://purl.obolibrary.org/obo/GO_0140252
GO:0140253	cell-cell fusion	http://purl.obolibrary.org/obo/GO_0140253
GO:0140271	hexose import across plasma membrane	http://purl.obolibrary.org/obo/GO_0140271
GO:0140297	DNA-binding transcription factor binding	http://purl.obolibrary.org/obo/GO_0140297
GO:0140318	protein transporter activity	http://purl.obolibrary.org/obo/GO_0140318
GO:0140352	export from cell	http://purl.obolibrary.org/obo/GO_0140352
GO:0140353	lipid export from cell	http://purl.obolibrary.org/obo/GO_0140353
GO:0140354	lipid import into cell	http://purl.obolibrary.org/obo/GO_0140354
GO:0140375	immune receptor activity	http://purl.obolibrary.org/obo/GO_0140375
GO:0140448	signaling receptor ligand precursor processing	http://purl.obolibrary.org/obo/GO_0140448
GO:0140513	nuclear protein-containing complex	http://purl.obolibrary.org/obo/GO_0140513
GO:0140546	defense response to symbiont	http://purl.obolibrary.org/obo/GO_0140546
GO:0140572	vacuole fission	http://purl.obolibrary.org/obo/GO_0140572
GO:0140640	catalytic activity, acting on a nucleic acid	http://purl.obolibrary.org/obo/GO_0140640
GO:0140650	radial glia-guided pyramidal neuron migration	http://purl.obolibrary.org/obo/GO_0140650
GO:0140694	membraneless organelle assembly	http://purl.obolibrary.org/obo/GO_0140694
GO:0140734	ammonium excretion	http://purl.obolibrary.org/obo/GO_0140734
GO:0140820	cytosol to Golgi apparatus transport	http://purl.obolibrary.org/obo/GO_0140820
GO:0140925	L-phenylalanine import across plasma membrane	http://purl.obolibrary.org/obo/GO_0140925
GO:0140961	cellular detoxification of metal ion	http://purl.obolibrary.org/obo/GO_0140961
GO:0140962	multicellular organismal-level chemical homeostasis	http://purl.obolibrary.org/obo/GO_0140962
GO:0140979	intracellular nucleotide homeostasis	http://purl.obolibrary.org/obo/GO_0140979
GO:0140980	intracellular nucleoside homeostasis	http://purl.obolibrary.org/obo/GO_0140980
GO:0141187	nucleic acid biosynthetic process	http://purl.obolibrary.org/obo/GO_0141187
GO:0141188	nucleic acid catabolic process	http://purl.obolibrary.org/obo/GO_0141188
GO:0150031	regulation of protein localization to lysosome	http://purl.obolibrary.org/obo/GO_0150031
GO:0150032	positive regulation of protein localization to lysosome	http://purl.obolibrary.org/obo/GO_0150032
GO:0150033	negative regulation of protein localization to lysosome	http://purl.obolibrary.org/obo/GO_0150033
GO:0150038	postsynaptic dense core vesicle exocytosis	http://purl.obolibrary.org/obo/GO_0150038
GO:0150044	regulation of postsynaptic dense core vesicle exocytosis	http://purl.obolibrary.org/obo/GO_0150044
GO:0150052	regulation of postsynapse assembly	http://purl.obolibrary.org/obo/GO_0150052
GO:0150063	visual system development	http://purl.obolibrary.org/obo/GO_0150063
GO:0150076	neuroinflammatory response	http://purl.obolibrary.org/obo/GO_0150076
GO:0150077	regulation of neuroinflammatory response	http://purl.obolibrary.org/obo/GO_0150077
GO:0150078	positive regulation of neuroinflammatory response	http://purl.obolibrary.org/obo/GO_0150078
GO:0150079	negative regulation of neuroinflammatory response	http://purl.obolibrary.org/obo/GO_0150079
GO:0150098	glial cell-neuron signaling	http://purl.obolibrary.org/obo/GO_0150098
GO:0150099	neuron-glial cell signaling	http://purl.obolibrary.org/obo/GO_0150099
GO:0150102	negative regulation of monocyte activation	http://purl.obolibrary.org/obo/GO_0150102
GO:0150104	transport across blood-brain barrier	http://purl.obolibrary.org/obo/GO_0150104
GO:0150105	protein localization to cell-cell junction	http://purl.obolibrary.org/obo/GO_0150105
GO:0150106	regulation of protein localization to cell-cell junction	http://purl.obolibrary.org/obo/GO_0150106
GO:0150107	positive regulation of protein localization to cell-cell junction	http://purl.obolibrary.org/obo/GO_0150107
GO:0150111	regulation of transepithelial transport	http://purl.obolibrary.org/obo/GO_0150111
GO:0150119	negative regulation of protein localization to cell-cell junction	http://purl.obolibrary.org/obo/GO_0150119
GO:0150146	cell junction disassembly	http://purl.obolibrary.org/obo/GO_0150146
GO:0150147	cell-cell junction disassembly	http://purl.obolibrary.org/obo/GO_0150147
GO:0150195	transport across blood-cerebrospinal fluid barrier	http://purl.obolibrary.org/obo/GO_0150195
GO:0150200	regulation of transport across blood-brain barrier	http://purl.obolibrary.org/obo/GO_0150200
GO:0150201	positive regulation of transport across blood-brain barrier	http://purl.obolibrary.org/obo/GO_0150201
GO:0150202	negative regulation of transport across blood-brain barrier	http://purl.obolibrary.org/obo/GO_0150202
GO:0151001	tuft	http://purl.obolibrary.org/obo/GO_0151001
GO:0160024	Leydig cell proliferation	http://purl.obolibrary.org/obo/GO_0160024
GO:0160038	somatic sensory system development	http://purl.obolibrary.org/obo/GO_0160038
GO:0160043	catecholamine secretion, neurotransmission	http://purl.obolibrary.org/obo/GO_0160043
GO:0160048	craniofacial suture closure	http://purl.obolibrary.org/obo/GO_0160048
GO:0160077	lipid droplet fusion	http://purl.obolibrary.org/obo/GO_0160077
GO:0160078	negative regulation of lipid droplet fusion	http://purl.obolibrary.org/obo/GO_0160078
GO:0160093	chordate pharynx development	http://purl.obolibrary.org/obo/GO_0160093
GO:0160094	nematode pharynx development	http://purl.obolibrary.org/obo/GO_0160094
GO:0160095	insect pharynx development	http://purl.obolibrary.org/obo/GO_0160095
GO:0160173	histamine transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0160173
GO:0160275	negative regulation of white fat cell differentiation	http://purl.obolibrary.org/obo/GO_0160275
GO:0160307	protein biosynthetic process	http://purl.obolibrary.org/obo/GO_0160307
GO:0170033	L-amino acid metabolic process	http://purl.obolibrary.org/obo/GO_0170033
GO:0170034	L-amino acid biosynthetic process	http://purl.obolibrary.org/obo/GO_0170034
GO:0170035	L-amino acid catabolic process	http://purl.obolibrary.org/obo/GO_0170035
GO:0170038	proteinogenic amino acid biosynthetic process	http://purl.obolibrary.org/obo/GO_0170038
GO:0170039	proteinogenic amino acid metabolic process	http://purl.obolibrary.org/obo/GO_0170039
GO:0170040	proteinogenic amino acid catabolic process	http://purl.obolibrary.org/obo/GO_0170040
GO:0170041	non-proteinogenic amino acid metabolic process	http://purl.obolibrary.org/obo/GO_0170041
GO:0170043	non-proteinogenic amino acid biosynthetic process	http://purl.obolibrary.org/obo/GO_0170043
GO:0170044	non-proteinogenic amino acid catabolic process	http://purl.obolibrary.org/obo/GO_0170044
GO:0170055	lipid transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0170055
GO:1900006	positive regulation of dendrite development	http://purl.obolibrary.org/obo/GO_1900006
GO:1900015	regulation of cytokine production involved in inflammatory response	http://purl.obolibrary.org/obo/GO_1900015
GO:1900016	negative regulation of cytokine production involved in inflammatory response	http://purl.obolibrary.org/obo/GO_1900016
GO:1900017	positive regulation of cytokine production involved in inflammatory response	http://purl.obolibrary.org/obo/GO_1900017
GO:1900046	regulation of hemostasis	http://purl.obolibrary.org/obo/GO_1900046
GO:1900047	negative regulation of hemostasis	http://purl.obolibrary.org/obo/GO_1900047
GO:1900048	positive regulation of hemostasis	http://purl.obolibrary.org/obo/GO_1900048
GO:1900060	negative regulation of ceramide biosynthetic process	http://purl.obolibrary.org/obo/GO_1900060
GO:1900073	regulation of neuromuscular synaptic transmission	http://purl.obolibrary.org/obo/GO_1900073
GO:1900074	negative regulation of neuromuscular synaptic transmission	http://purl.obolibrary.org/obo/GO_1900074
GO:1900075	positive regulation of neuromuscular synaptic transmission	http://purl.obolibrary.org/obo/GO_1900075
GO:1900076	regulation of cellular response to insulin stimulus	http://purl.obolibrary.org/obo/GO_1900076
GO:1900077	negative regulation of cellular response to insulin stimulus	http://purl.obolibrary.org/obo/GO_1900077
GO:1900078	positive regulation of cellular response to insulin stimulus	http://purl.obolibrary.org/obo/GO_1900078
GO:1900098	regulation of plasma cell differentiation	http://purl.obolibrary.org/obo/GO_1900098
GO:1900099	negative regulation of plasma cell differentiation	http://purl.obolibrary.org/obo/GO_1900099
GO:1900100	positive regulation of plasma cell differentiation	http://purl.obolibrary.org/obo/GO_1900100
GO:1900115	extracellular regulation of signal transduction	http://purl.obolibrary.org/obo/GO_1900115
GO:1900116	extracellular negative regulation of signal transduction	http://purl.obolibrary.org/obo/GO_1900116
GO:1900117	regulation of execution phase of apoptosis	http://purl.obolibrary.org/obo/GO_1900117
GO:1900118	negative regulation of execution phase of apoptosis	http://purl.obolibrary.org/obo/GO_1900118
GO:1900119	positive regulation of execution phase of apoptosis	http://purl.obolibrary.org/obo/GO_1900119
GO:1900120	regulation of receptor binding	http://purl.obolibrary.org/obo/GO_1900120
GO:1900121	negative regulation of receptor binding	http://purl.obolibrary.org/obo/GO_1900121
GO:1900125	regulation of hyaluronan biosynthetic process	http://purl.obolibrary.org/obo/GO_1900125
GO:1900126	negative regulation of hyaluronan biosynthetic process	http://purl.obolibrary.org/obo/GO_1900126
GO:1900127	positive regulation of hyaluronan biosynthetic process	http://purl.obolibrary.org/obo/GO_1900127
GO:1900131	negative regulation of lipid binding	http://purl.obolibrary.org/obo/GO_1900131
GO:1900133	regulation of renin secretion into blood stream	http://purl.obolibrary.org/obo/GO_1900133
GO:1900134	negative regulation of renin secretion into blood stream	http://purl.obolibrary.org/obo/GO_1900134
GO:1900135	positive regulation of renin secretion into blood stream	http://purl.obolibrary.org/obo/GO_1900135
GO:1900141	regulation of oligodendrocyte apoptotic process	http://purl.obolibrary.org/obo/GO_1900141
GO:1900142	negative regulation of oligodendrocyte apoptotic process	http://purl.obolibrary.org/obo/GO_1900142
GO:1900143	positive regulation of oligodendrocyte apoptotic process	http://purl.obolibrary.org/obo/GO_1900143
GO:1900147	regulation of Schwann cell migration	http://purl.obolibrary.org/obo/GO_1900147
GO:1900148	negative regulation of Schwann cell migration	http://purl.obolibrary.org/obo/GO_1900148
GO:1900149	positive regulation of Schwann cell migration	http://purl.obolibrary.org/obo/GO_1900149
GO:1900150	regulation of defense response to fungus	http://purl.obolibrary.org/obo/GO_1900150
GO:1900154	regulation of bone trabecula formation	http://purl.obolibrary.org/obo/GO_1900154
GO:1900155	negative regulation of bone trabecula formation	http://purl.obolibrary.org/obo/GO_1900155
GO:1900156	positive regulation of bone trabecula formation	http://purl.obolibrary.org/obo/GO_1900156
GO:1900157	regulation of bone mineralization involved in bone maturation	http://purl.obolibrary.org/obo/GO_1900157
GO:1900158	negative regulation of bone mineralization involved in bone maturation	http://purl.obolibrary.org/obo/GO_1900158
GO:1900159	positive regulation of bone mineralization involved in bone maturation	http://purl.obolibrary.org/obo/GO_1900159
GO:1900180	regulation of protein localization to nucleus	http://purl.obolibrary.org/obo/GO_1900180
GO:1900181	negative regulation of protein localization to nucleus	http://purl.obolibrary.org/obo/GO_1900181
GO:1900182	positive regulation of protein localization to nucleus	http://purl.obolibrary.org/obo/GO_1900182
GO:1900193	regulation of oocyte maturation	http://purl.obolibrary.org/obo/GO_1900193
GO:1900194	negative regulation of oocyte maturation	http://purl.obolibrary.org/obo/GO_1900194
GO:1900195	positive regulation of oocyte maturation	http://purl.obolibrary.org/obo/GO_1900195
GO:1900200	mesenchymal cell apoptotic process involved in metanephros development	http://purl.obolibrary.org/obo/GO_1900200
GO:1900204	apoptotic process involved in metanephric collecting duct development	http://purl.obolibrary.org/obo/GO_1900204
